url,table_name
https://www.cpsc.gov/Recalls/2018/Goal-Zero-Recalls-Solar-Powered-Charging-Stations-Due-to-Impact-Hazard-Recall-Alert#4,cpsc_recall
http://www.cqn.com.cn/ms/content/2018-06/22/content_5950575.htm,cqn_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/66818r-eng.php,heath_canada_recall
http://news.foodmate.net/2018/11/495345.html,foodmate_recall
http://www.cqn.com.cn/ms/content/2018-01/09/content_5307928.htm,cqn_recall
http://www.cqn.com.cn/ms/content/2018-09/30/content_6309580.htm,cqn_recall
https://www.cpsc.gov/Recalls/2018/Hauck-Fun-For-Kids-Recalls-GoKarts-Due-to-Laceration-and-Collision-Hazards,cpsc_recall
http://tbt.sist.org.cn/cslm/wtospstb//201809/t20180906_2199810.html,wto_sps
http://news.foodmate.net/2018/08/480472.html#2,foodmate_epidemic
http://news.foodmate.net/2018/08/481927.html#2,foodmate_epidemic
http://www.cqn.com.cn/ms/content/2018-08/15/content_6158500.htm#2,cqn_recall
http://news.foodmate.net/2018/11/491465.html,foodmate_epidemic
http://www.cqn.com.cn/ms/content/2018-12/18/content_6585810.htm#2,cqn_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/68214r-eng.php,heath_canada_recall
http://news.foodmate.net/2018/10/488875.html#3,foodmate_recall
http://www.cqn.com.cn/ms/content/2018-06/12/content_5907691.htm#2,cqn_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/67778r-eng.php,heath_canada_recall
https://www.cpsc.gov/Recalls/2018/Outdoor-Gas-Fire-Pits-Recalled-Due-to-Burn-Hazard-Sold-Exclusively-at-Home-Depot-Made-by-Yayi#4,cpsc_recall
http://news.foodmate.net/2018/09/483576.html,foodmate_food_additives
http://itpp.trb.mofcom.gov.cn/article/hydt/sptchu/splei/nccp/201810/6116.html,guomao_jishu_wang
https://www.cpsc.gov/Recalls/2018/HealthPostures-Recalls-IntimateRider-Chair-and-RiderMate-Bench-Due-to-Fall-Hazard-Recall-Alert#4,cpsc_recall
http://news.foodmate.net/2018/08/480469.html#2,foodmate_epidemic
http://www.cqn.com.cn/ms/content/2018-06/15/content_5924477.htm,cqn_recall
http://tbt.sist.org.cn/cslm/wtospstb//201812/t20181210_2215829.html,wto_sps
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/65930r-eng.php,heath_canada_recall
http://news.foodmate.net/2018/02/457186.html,foodmate_recall
http://www.cqn.com.cn/ms/content/2018-12/10/content_6557311.htm,cqn_recall
